"iNaturalist taxon name","iNaturalist taxon ID","Taxon name","nameStatus","Common name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date observed","Description","Place name","Recorded by","Event Remarks","coordinateUncertaintyInMeters","Individual count","Depth","Catalog Number","Confidence","Field number","Coordinates Corrected","Coordinates Corrected Note","Captive/Cultivated","Quality grade","STATE","CLASS","SUB_CLASS","COMMENT","Community","LABEL","LABEL_LAB","LEGEND_LAB","Rank"
"Pseudacris regilla",24259,"Pseudacris regilla","accepted","Pacific chorus frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Hylidae","Hylinae",,"Pseudacris","regilla","iNat:91698126",48.948106,-123.501989,2021-08-18 19:02:07,,,"Jonathan Murkin",,,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Libellula forensis",84369,"Libellula forensis","accepted","Eight-spotted Skimmer","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Odonata","Anisoptera",,"Libelluloidea","Libellulidae",,,"Libellula","forensis","iNat:91698187",48.948667,-123.502419,2021-08-18 18:46:43,,,"Jonathan Murkin",,,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Nuphar polysepala",78234,"Nuphar polysepala","accepted","western yellow pond-lily","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Nymphaeales",,,,"Nymphaeaceae",,,"Nuphar","polysepala","iNat:97172676",48.949068,-123.503524,2015-08-20 21:59:00,,,"Karolle Wall",,122,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Pseudacris regilla",24259,"Pseudacris regilla","accepted","Pacific chorus frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Hylidae","Hylinae",,"Pseudacris","regilla","iNat:97172677",48.949068,-123.503524,2015-08-20 22:10:00,,,"Karolle Wall",,122,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Libellulidae",47819,"Libellulidae","accepted","Skimmers","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Odonata","Anisoptera",,"Libelluloidea","Libellulidae",,,,,"iNat:97262525",48.948707,-123.502769,2021-07-13 17:51:17,,,,,52,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","family"
"Libellula forensis",84369,"Libellula forensis","accepted","Eight-spotted Skimmer","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Odonata","Anisoptera",,"Libelluloidea","Libellulidae",,,"Libellula","forensis","iNat:97262731",48.948696,-123.502747,2021-07-13 17:52:04,,,,,22,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Castor canadensis",43794,"Castor canadensis","accepted","American Beaver","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Castorimorpha",,,"Castoridae",,,"Castor","canadensis","iNat:101447284",48.948216,-123.501728,2021-11-18 07:45:40,,,,,30,,,,,,,,FALSE,"research","Natural","WN","sw","flooding due to beaver dams on Greig Creek","Freshwater","Wetland",,"Wetland","species"
"Lichenomphalia ericetorum",1497645,"Lichenomphalia ericetorum","accepted","Lichen Agaric","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Hygrophorineae",,,"Hygrophoraceae","Lichenomphalioideae","Lichenomphalieae","Lichenomphalia","ericetorum","iNat:101447340",48.948275,-123.502194,2021-11-18 07:49:24,,,,,5,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Xeromphalina campanella",56251,"Xeromphalina campanella","accepted","Pinewood Gingertail","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Marasmiineae",,,"Xeromphalinaceae",,,"Xeromphalina","campanella","iNat:101447349",48.948751,-123.502637,2021-11-18 15:51:28,,,,,10,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Hebeloma",192716,"Hebeloma","accepted","Poisonpies","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Agaricineae",,,"Hymenogastraceae",,,"Hebeloma",,"iNat:101447353",48.948422,-123.502103,2021-11-18 07:55:44,,,,,10,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","genus"
"Rubus ursinus",53445,"Rubus ursinus","accepted","trailing blackberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:107022547",48.948595,-123.50285,2022-02-19 01:03:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Haliaeetus leucocephalus",5305,"Haliaeetus leucocephalus","accepted","Bald Eagle","Animalia","Chordata","Vertebrata",,"Aves",,,"Accipitriformes",,,,"Accipitridae",,,"Haliaeetus","leucocephalus","iNat:107022549",48.949214,-123.503177,2022-02-19 01:04:00,,,"Andrew Simon",,23,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Polystichum munitum",47751,"Polystichum munitum","accepted","western sword fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Polypodiineae",,,"Dryopteridaceae","Dryopteridoideae",,"Polystichum","munitum","iNat:107022550",48.948648,-123.50279,2022-02-19 01:06:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Lophodytes cucullatus",7109,"Lophodytes cucullatus","accepted","Hooded Merganser","Animalia","Chordata","Vertebrata",,"Aves",,,"Anseriformes",,,,"Anatidae",,,"Lophodytes","cucullatus","iNat:107022551",48.95081,-123.508133,2022-02-19 01:06:00,,,"Andrew Simon",,38,,,,,,,,FALSE,"research","Natural","WN","sw",,"Freshwater","Wetland",,"Wetland","species"
"Urtica",51886,"Urtica","accepted","nettles","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Urticaceae",,,"Urtica",,"iNat:107022552",48.948577,-123.50253,2022-02-19 01:08:00,,,"Andrew Simon",,,,,,,,,,FALSE,"needs_id","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","genus"
"Gelechioidea",55518,"Gelechioidea","accepted","Curved-horn Moths","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Gelechioidea",,,,,,"iNat:107022553",48.948603,-123.502389,2022-02-19 01:12:00,,,"Andrew Simon",,,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","superfamily"
"Alnus rubra",56034,"Alnus rubra","accepted","Red Alder","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fagales",,,,"Betulaceae",,,"Alnus","rubra","iNat:107022554",48.948597,-123.502387,2022-02-19 01:13:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Galium aparine",53059,"Galium aparine","accepted","catchweed bedstraw","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Gentianales",,,,"Rubiaceae","Rubioideae","Rubieae","Galium","aparine","iNat:107022555",48.948592,-123.502372,2022-02-19 01:13:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Equisetum telmateia braunii",57032,"Equisetum telmateia braunii","accepted","Braun's Giant Horsetail","Plantae","Tracheophyta",,,"Polypodiopsida","Equisetidae",,"Equisetales",,,,"Equisetaceae",,,"Equisetum","telmateia","iNat:107022556",48.948367,-123.501902,2022-02-19 01:17:00,,,"Andrew Simon",,,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Abies grandis",63690,"Abies grandis","accepted","grand fir","Plantae","Tracheophyta",,,"Pinopsida",,,"Pinales",,,,"Pinaceae","Abietoideae",,"Abies","grandis","iNat:107022560",48.947975,-123.50166,2022-02-19 01:20:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research","Natural","WN","sw","flooding due to beaver dams on Greig Creek","Freshwater","Wetland",,"Wetland","species"
"Rana aurora",25545,"Rana aurora","accepted","Northern Red-legged Frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Ranidae",,,"Rana","aurora","iNat:107022580",48.947706,-123.501006,2022-02-19 01:45:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research","Natural","WN","sw","flooding due to beaver dams on Greig Creek","Freshwater","Wetland",,"Wetland","species"
"Hippodamia washingtoni",361526,"Hippodamia washingtoni","accepted","Washington's Lady Beetle","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia","Coccinelloidea","Coccinellidae","Coccinellinae","Coccinellini","Hippodamia","washingtoni","iNat:107193911",48.948539,-123.502578,2022-02-21 00:56:00,,,"Andrew Simon",,21,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Rana aurora",25545,"Rana aurora","accepted","Northern Red-legged Frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Ranidae",,,"Rana","aurora","iNat:107193929",48.948533,-123.502588,2022-02-21 00:14:00,,,"Andrew Simon",,23,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Bucephala albeola",6993,"Bucephala albeola","accepted","Bufflehead","Animalia","Chordata","Vertebrata",,"Aves",,,"Anseriformes",,,,"Anatidae",,,"Bucephala","albeola","iNat:107423385",48.949411,-123.504806,2022-02-23 22:52:00,,,"Andrew Simon",,57,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Lethocerus americanus",81572,"Lethocerus americanus","accepted","American Giant Water Bug","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hemiptera","Heteroptera","Nepomorpha","Nepoidea","Belostomatidae","Lethocerinae",,"Lethocerus","americanus","iNat:119800087",48.948676,-123.502713,2022-06-01 18:09:38,,,"Kendall McLaughlin",,,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Cucujiformia",372852,"Cucujiformia","accepted","Cucujiform Beetles","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia",,,,,,,"iNat:119800364",48.948492,-123.502892,2022-06-01 18:28:03,,,"Kendall McLaughlin",,,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","infraorder"
"Lophocampa argentata",84792,"Lophocampa argentata","accepted","Silver-spotted Tiger Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Lophocampa","argentata","iNat:119800461",48.948934,-123.503005,2022-06-01 17:12:58,,,"Kendall McLaughlin",,,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Bombus flavifrons",119308,"Bombus flavifrons","accepted","Yellow-Fronted Bumble Bee","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","flavifrons","iNat:119800571",48.948664,-123.502744,2022-06-01 19:18:44,,,"Kendall McLaughlin",,,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Malacosoma californica",359294,"Malacosoma californica","accepted","Western Tent Caterpillar Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Lasiocampoidea","Lasiocampidae","Malacosominae",,"Malacosoma","californica","iNat:124492735",48.948588,-123.502734,2022-06-27 16:33:00,,,,,179,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Malacosoma californica",359294,"Malacosoma californica","accepted","Western Tent Caterpillar Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Lasiocampoidea","Lasiocampidae","Malacosominae",,"Malacosoma","californica","iNat:124493008",48.948551,-123.502679,2022-06-27 16:26:00,,,,,179,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Sympetrum illotum",51555,"Sympetrum illotum","accepted","Cardinal Meadowhawk","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Odonata","Anisoptera",,"Libelluloidea","Libellulidae",,,"Sympetrum","illotum","iNat:124501374",48.948521,-123.50268,2022-06-27 16:30:00,,,,,179,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Pseudacris regilla",24259,"Pseudacris regilla","accepted","Pacific chorus frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Hylidae","Hylinae",,"Pseudacris","regilla","iNat:138563922",48.948455,-123.502372,2022-10-12 21:03:15,,,"Sara Gottlieb",,11,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Mycena haematopus",63460,"Mycena haematopus","accepted","Bleeding Fairy Helmet","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Marasmiineae",,,"Mycenaceae",,,"Mycena","haematopus","iNat:146295403",48.94841,-123.502838,2023-01-10 21:48:45,,,,,308,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Tubaria furfuracea",55573,"Tubaria furfuracea","accepted","scurfy twiglet","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Agaricineae",,,"Tubariaceae",,,"Tubaria","furfuracea","iNat:146301625",48.948433,-123.50296,2023-01-10 21:50:29,,,,,83,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Erythronium oregonum",59520,"Erythronium oregonum","accepted","giant white fawn lily","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Liliales",,,,"Liliaceae","Lilioideae","Lilieae","Erythronium","oregonum","iNat:150033748",48.943802,-123.512026,2018-04-18 03:14:00,,,"Jonah Timms",,15,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Carex obnupta",61000,"Carex obnupta","accepted","slough sedge","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Cyperaceae","Cyperoideae","Cariceae","Carex","obnupta","iNat:160797130",48.948654,-123.502909,2023-05-07 01:06:49,,,"Terry M",,24,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Spirodela polyrhiza",57867,"Spirodela polyrhiza","accepted","greater duckweed","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Alismatales",,,,"Araceae","Lemnoideae",,"Spirodela","polyrhiza","iNat:161562747",48.948845,-123.50295,2023-05-07 01:04:48,,,"Terry M",,48,,,,,,,,FALSE,"research","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Lemna",54519,"Lemna","accepted","Duckweeds","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Alismatales",,,,"Araceae","Lemnoideae",,"Lemna",,"iNat:161562764",48.948474,-123.50224,2023-05-07 00:50:36,,,"Terry M",,,,,,,,,,FALSE,"needs_id","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","genus"
"Ricciocarpos natans",56422,"Ricciocarpos natans","accepted","fringed heartwort","Plantae","Marchantiophyta",,,"Marchantiopsida","Marchantiidae",,"Marchantiales",,,,"Ricciaceae",,,"Ricciocarpos","natans","iNat:161562771",48.948455,-123.5025,2023-05-07 00:54:01,,,"Terry M",,,,,,,,,,FALSE,"research","Natural","RI","ff","trees dying from raised water table","Freshwater","Riparian",,"Riparian","species"
"Wolffia columbiana",79528,"Wolffia columbiana","accepted","Columbian Watermeal","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Alismatales",,,,"Araceae","Lemnoideae",,"Wolffia","columbiana","iNat:161562800",48.948942,-123.503426,2023-05-07 01:01:56,,,"Terry M",,128,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Nuphar polysepala",78234,"Nuphar polysepala","accepted","western yellow pond-lily","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Nymphaeales",,,,"Nymphaeaceae",,,"Nuphar","polysepala","iNat:163592258",48.948806,-123.502969,2023-05-24 23:40:34,,,,,,,,,,,,,FALSE,"needs_id","Natural","LC","la","very shallow water, rooted and floating veg abunda","Freshwater","Laughlin Lake",,"Laughlin Lake","species"
"Urtica",51886,"Urtica","accepted","nettles","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Urticaceae",,,"Urtica",,"iNat:164057686",48.943698,-123.511983,2023-05-27 19:41:41,,,"Spencer Shields",,9,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","genus"
"Myosotis laxa",78150,"Myosotis laxa","accepted","bay forget-me-not","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Boraginales",,,,"Boraginaceae","Cynoglossoideae","Myosotideae","Myosotis","laxa","iNat:164058101",48.943718,-123.511985,2023-05-27 19:43:46,,,"Spencer Shields",,7,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Plagiomnium insigne",122705,"Plagiomnium insigne","accepted","Badge Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Bryales",,,,"Mniaceae",,,"Plagiomnium","insigne","iNat:164061257",48.943829,-123.512366,2023-05-27 19:58:34,,,"Spencer Shields",,9,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Rubus ursinus",53445,"Rubus ursinus","accepted","trailing blackberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:164061957",48.943883,-123.512346,2023-05-27 20:03:18,,,"Spencer Shields",,12,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Lolium perenne",52801,"Lolium perenne","accepted","Perennial Ryegrass","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Poaceae","Pooideae","Poeae","Lolium","perenne","iNat:164062056",48.944011,-123.512164,2023-05-27 19:19:45,,,,,6,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus","accepted","rough goose neck moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Hylocomiaceae",,,"Hylocomiadelphus","triquetrus","iNat:164062175",48.944022,-123.512257,2023-05-27 20:04:36,,,"Spencer Shields",,8,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Festuca rubra",61061,"Festuca rubra","accepted","red fescue","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Poaceae","Pooideae","Poeae","Festuca","rubra","iNat:164062719",48.944032,-123.51223,2023-05-27 19:24:42,,,,,25,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Veronica americana",57277,"Veronica americana","accepted","American brooklime","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Lamiales",,,,"Plantaginaceae",,"Veroniceae","Veronica","americana","iNat:164062966",48.943927,-123.511923,2023-05-27 19:43:06,,,,,39,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Goodyera oblongifolia",50719,"Goodyera oblongifolia","accepted","Western Rattlesnake Plantain","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Orchidoideae","Cranichideae","Goodyera","oblongifolia","iNat:164063069",48.943791,-123.512248,2023-05-27 20:06:17,,,"Spencer Shields",,7,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Achlys triphylla",75263,"Achlys triphylla","accepted","vanilla leaf","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ranunculales",,,,"Berberidaceae","Berberidoideae","Berberideae","Achlys","triphylla","iNat:164063900",48.943736,-123.512084,2023-05-27 19:51:48,,,,,640,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Heuchereae",1424203,"Heuchereae","accepted","alumroot tribe","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Saxifragaceae",,"Heuchereae",,,"iNat:164063930",48.943946,-123.512234,2023-05-27 19:52:22,,,,,455,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","tribe"
"Lysichiton americanus",48537,"Lysichiton americanus","accepted","western skunk cabbage","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Alismatales",,,,"Araceae","Orontioideae",,"Lysichiton","americanus","iNat:164065118",48.943817,-123.511968,2023-05-27 20:18:21,,,"Spencer Shields",,5,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Marrubium vulgare",54605,"Marrubium vulgare","accepted","White Horehound","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Lamiales",,,,"Lamiaceae","Lamioideae","Marrubieae","Marrubium","vulgare","iNat:164066089",48.943957,-123.512199,2023-05-27 19:20:21,,,"Tyler Innes",,754,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Vicia sativa",53324,"Vicia sativa","accepted","Common Vetch","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Vicia","sativa","iNat:164066245",48.943751,-123.51215,2023-05-27 20:24:23,,,"Spencer Shields",,9,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Carex pachystachya",76089,"Carex pachystachya","accepted","starry broomsedge","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Cyperaceae","Cyperoideae","Cariceae","Carex","pachystachya","iNat:164066373",48.943929,-123.511973,2023-05-27 19:50:37,,,"Tyler Innes",,21,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Poa pratensis",60307,"Poa pratensis","accepted","Smooth Meadow-grass","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Poaceae","Pooideae","Poeae","Poa","pratensis","iNat:164067589",48.944015,-123.51214,2023-05-27 19:22:57,,,,,159,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Rubus laciniatus",78891,"Rubus laciniatus","accepted","Cutleaf Blackberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","laciniatus","iNat:164067791",48.94369,-123.511842,2023-05-27 20:31:54,,,"Spencer Shields",,7,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Lemna",54519,"Lemna","accepted","Duckweeds","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Alismatales",,,,"Araceae","Lemnoideae",,"Lemna",,"iNat:164068211",48.9438,-123.511981,2023-05-27 20:24:47,,,"Tyler Innes",,65,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","genus"
"Rubus parviflorus",51646,"Rubus parviflorus","accepted","thimbleberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","parviflorus","iNat:164072684",48.943313,-123.510503,2023-05-27 20:58:25,,,"Spencer Shields",,8,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Hypnum circinale",125464,"Hypnum circinale","accepted","Coiled-leaf claw-moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Hypnaceae",,,"Hypnum","circinale","iNat:164075493",48.943958,-123.511962,2023-05-27 20:07:57,,,,,5,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Equisetum telmateia braunii",57032,"Equisetum telmateia",,"Braun's Giant Horsetail","Plantae","Tracheophyta",,,"Polypodiopsida","Equisetidae",,"Equisetales",,,,"Equisetaceae",,,"Equisetum","telmateia","iNat:164076673",48.943878,-123.511953,2023-05-27 20:07:53,,,,,798,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Dryopteris expansa",64055,"Dryopteris expansa","accepted","spreading wood fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Polypodiineae",,,"Dryopteridaceae","Dryopteridoideae",,"Dryopteris","expansa","iNat:164089155",48.943733,-123.512077,2023-05-27 19:49:17,,,,,9,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Pteridium aquilinum",52681,"Pteridium aquilinum","accepted","common bracken","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Dennstaedtiineae",,,"Dennstaedtiaceae",,,"Pteridium","aquilinum","iNat:164089785",48.943798,-123.512213,2023-05-27 19:54:00,,,,,21,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Sambucus racemosa",57824,"Sambucus racemosa","accepted","red-berried elder","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Viburnaceae",,,"Sambucus","racemosa","iNat:164090817",48.944769,-123.51511,2023-05-27 17:31:56,,,,,3,,,,,,"yes",,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
