"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","latitude","longitude"
"Berberis nervosa","Pursh",75756,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Berberidaceae","Berberis",NA,"Berberis nervosa","","species","iNaturalist","Observations","92928768","","https://www.inaturalist.org/observations/92928768","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","117411861","","https://www.inaturalist.org/observations/117411861","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","117411930","","https://www.inaturalist.org/observations/117411930","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","117412276","","https://www.inaturalist.org/observations/117412276","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","117411998","","https://www.inaturalist.org/observations/117411998","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","117412124","","https://www.inaturalist.org/observations/117412124","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","117412016","","https://www.inaturalist.org/observations/117412016","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","117412082","","https://www.inaturalist.org/observations/117412082","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Cirsium vulgare","(Savi) Ten.",52989,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium vulgare","","species","iNaturalist","Observations","91703262","","https://www.inaturalist.org/observations/91703262","Else Mikkelsen","",NA,"2021-08-18",2021,8,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",94,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Cirsium vulgare","(Savi) Ten.",52989,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium vulgare","","species","iNaturalist","Observations","105892898","","https://www.inaturalist.org/observations/105892898","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"dougbrown",NA,NA,NA,NA,NA,49.394,-123.47
"Corallorhiza maculata","(Raf.) Raf.",49475,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,"Orchidaceae","Corallorhiza",NA,"Corallorhiza maculata","","species","iNaturalist","Observations","117409992","","https://www.inaturalist.org/observations/117409992","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Cornus nuttallii","Audubon ex Torr. & A. Gray",76447,"Plantae","Tracheophyta","Magnoliopsida","Cornales","",NA,"Cornaceae","Cornus",NA,"Cornus nuttallii","","species","iNaturalist","Observations","89077441","","https://www.inaturalist.org/observations/89077441","hkblair","",NA,"2021-07-29",2021,7,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",165,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"hkblair",NA,NA,NA,NA,NA,49.394,-123.47
"Cytisus scoparius","(L.) Link",48538,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Cytisus",NA,"Cytisus scoparius","","species","iNaturalist","Observations","83881804","","https://www.inaturalist.org/observations/83881804","Else Mikkelsen","",NA,"2021-06-15",2021,6,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Cytisus scoparius","(L.) Link",48538,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Cytisus",NA,"Cytisus scoparius","","species","iNaturalist","Observations","75553102","","https://www.inaturalist.org/observations/75553102","Else Mikkelsen","",NA,"2021-04-20",2021,4,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Cytisus scoparius","(L.) Link",48538,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Cytisus",NA,"Cytisus scoparius","","species","iNaturalist","Observations","75522911","","https://www.inaturalist.org/observations/75522911","Else Mikkelsen","",NA,"2021-04-20",2021,4,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Cytisus scoparius","(L.) Link",48538,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Cytisus",NA,"Cytisus scoparius","","species","iNaturalist","Observations","117090764","","https://www.inaturalist.org/observations/117090764","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","92877808","","https://www.inaturalist.org/observations/92877808","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","117093622","","https://www.inaturalist.org/observations/117093622","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","117088081","","https://www.inaturalist.org/observations/117088081","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","117088058","","https://www.inaturalist.org/observations/117088058","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","83026715","","https://www.inaturalist.org/observations/83026715","Else Mikkelsen","",NA,"2021-06-12",2021,6,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","75382108","","https://www.inaturalist.org/observations/75382108","Else Mikkelsen","",NA,"2021-04-20",2021,4,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","117088073","","https://www.inaturalist.org/observations/117088073","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","100952082","","https://www.inaturalist.org/observations/100952082","archalaidlaw","",NA,"2021-11-12",2021,11,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",276,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"archalaidlaw",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","117083786","","https://www.inaturalist.org/observations/117083786","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Daphne laureola","L.",127391,"Plantae","Tracheophyta","Magnoliopsida","Malvales","",NA,"Thymelaeaceae","Daphne",NA,"Daphne laureola","","species","iNaturalist","Observations","117087684","","https://www.inaturalist.org/observations/117087684","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Dryopteris expansa","(C. Presl) Fraser-Jenkins & Jermy",64055,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris expansa","","species","iNaturalist","Observations","117087183","","https://www.inaturalist.org/observations/117087183","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",13,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Erythranthe alsinoides","(Benth.) G.L. Nesom & N.S. Fraga",771843,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Phrymaceae","Erythranthe",NA,"Erythranthe alsinoides","","species","iNaturalist","Observations","117062427","","https://www.inaturalist.org/observations/117062427","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4? (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Galium triflorum","Michx.",53065,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,"Rubiaceae","Galium",NA,"Galium triflorum","","species","iNaturalist","Observations","88317694","","https://www.inaturalist.org/observations/88317694","Else Mikkelsen","",NA,"2021-06-15",2021,6,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","117410482","","https://www.inaturalist.org/observations/117410482","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","92934199","","https://www.inaturalist.org/observations/92934199","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","92877056","","https://www.inaturalist.org/observations/92877056","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","92877704","","https://www.inaturalist.org/observations/92877704","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","91703075","","https://www.inaturalist.org/observations/91703075","Else Mikkelsen","",NA,"2021-08-18",2021,8,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",566,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","15794330","","https://www.inaturalist.org/observations/15794330","Alex","",NA,"2018-08-21",2018,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",66,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Alex",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","92877186","","https://www.inaturalist.org/observations/92877186","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","117093636","","https://www.inaturalist.org/observations/117093636","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","92930031","","https://www.inaturalist.org/observations/92930031","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","92877353","","https://www.inaturalist.org/observations/92877353","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","92877713","","https://www.inaturalist.org/observations/92877713","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","117087146","","https://www.inaturalist.org/observations/117087146","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",11,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","117093683","","https://www.inaturalist.org/observations/117093683","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Glechoma hederacea","L.",55830,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Lamiaceae","Glechoma",NA,"Glechoma hederacea","","species","iNaturalist","Observations","117089837","","https://www.inaturalist.org/observations/117089837","Else Mikkelsen","",NA,"2022-05-14",2022,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
"Grindelia hirsutula","Hook. & Arn.",61992,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Grindelia",NA,"Grindelia hirsutula","","species","iNaturalist","Observations","92877541","","https://www.inaturalist.org/observations/92877541","Else Mikkelsen","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,49.394,-123.47
