"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69601788","","https://www.inaturalist.org/observations/69601788","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",160,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16444,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405066,-123.46016
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69232676","","https://www.inaturalist.org/observations/69232676","Else Mikkelsen","",NA,"2021-02-07",2021,2,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16463,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.407303,-123.465077
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","131091676","","https://www.inaturalist.org/observations/131091676","Else Mikkelsen","",NA,"2022-08-15",2022,8,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",143,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16469,2022,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.404074,-123.468248
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69602187","","https://www.inaturalist.org/observations/69602187","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",71,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16495,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.403929,-123.464234
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69483267","","https://www.inaturalist.org/observations/69483267","Else Mikkelsen","",NA,"2021-02-12",2021,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",89,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16501,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405157,-123.464351
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69232910","","https://www.inaturalist.org/observations/69232910","Else Mikkelsen","",NA,"2021-02-07",2021,2,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16505,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.406014,-123.467141
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69602253","","https://www.inaturalist.org/observations/69602253","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",23,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16542,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.403342,-123.464082
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69602297","","https://www.inaturalist.org/observations/69602297","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",98,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16566,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.402345,-123.46417
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69483274","","https://www.inaturalist.org/observations/69483274","Else Mikkelsen","",NA,"2021-02-12",2021,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",20,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16569,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405338,-123.464189
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69602270","","https://www.inaturalist.org/observations/69602270","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",133,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16582,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.402705,-123.463974
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69601914","","https://www.inaturalist.org/observations/69601914","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",3634,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16596,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405135,-123.461349
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69602171","","https://www.inaturalist.org/observations/69602171","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",135,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16603,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.404026,-123.46363
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69601889","","https://www.inaturalist.org/observations/69601889","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",79,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16608,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.4051,-123.461163
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69232669","","https://www.inaturalist.org/observations/69232669","Else Mikkelsen","",NA,"2021-02-07",2021,2,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16629,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.40744,-123.464746
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69483434","","https://www.inaturalist.org/observations/69483434","Else Mikkelsen","",NA,"2021-02-12",2021,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",226,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16638,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.406782,-123.464082
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69483018","","https://www.inaturalist.org/observations/69483018","Else Mikkelsen","",NA,"2021-02-12",2021,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16643,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.40396,-123.468178
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69232874","","https://www.inaturalist.org/observations/69232874","Else Mikkelsen","",NA,"2021-02-07",2021,2,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1778,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16654,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.406605,-123.466675
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","20559112","","https://www.inaturalist.org/observations/20559112","kg-","",NA,"2019-02-21",2019,2,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"kg-",NA,NA,NA,NA,NA,16658,2019,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405729,-123.470601
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","69483243","","https://www.inaturalist.org/observations/69483243","Else Mikkelsen","",NA,"2021-02-12",2021,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",21,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,16660,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.404509,-123.464986
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","69602272","","https://www.inaturalist.org/observations/69602272","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",92,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17047,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.403095,-123.463816
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","69602228","","https://www.inaturalist.org/observations/69602228","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",93,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17066,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.403829,-123.464251
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","69602175","","https://www.inaturalist.org/observations/69602175","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",79,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17153,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.403947,-123.464053
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","69601909","","https://www.inaturalist.org/observations/69601909","Else Mikkelsen","",NA,"2021-02-14",2021,2,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",80,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17158,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405122,-123.46154
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","69483253","","https://www.inaturalist.org/observations/69483253","Else Mikkelsen","",NA,"2021-02-12",2021,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",45,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17515,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.404562,-123.464964
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","69170326","","https://www.inaturalist.org/observations/69170326","Else Mikkelsen","",NA,"2021-02-06",2021,2,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17519,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.406905,-123.464917
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","79736211","","https://www.inaturalist.org/observations/79736211","Else Mikkelsen","",NA,"2021-05-21",2021,5,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17577,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.407049,-123.467001
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","69483082","","https://www.inaturalist.org/observations/69483082","Else Mikkelsen","",NA,"2021-02-12",2021,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17634,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.404093,-123.467746
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","69170272","","https://www.inaturalist.org/observations/69170272","Else Mikkelsen","",NA,"2021-02-06",2021,2,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17659,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.406799,-123.465194
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","69232840","","https://www.inaturalist.org/observations/69232840","Else Mikkelsen","",NA,"2021-02-07",2021,2,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",65,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,17675,2021,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.406979,-123.466327
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","35574702","","https://www.inaturalist.org/observations/35574702","Riley Pollom","",NA,"2019-11-11",2019,11,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",19,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Stewart Wechsler",NA,NA,NA,NA,NA,17686,2019,"Plumper Cove Marine Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405392,-123.469437
"Camassia leichtlinii ssp. suksdorfii","(Baker) S. Wats.",79659,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,NA,"Asparagaceae","Camassia",NA,"Camassia leichtlinii","suksdorfii","subspecies","iNaturalist","Observations","66863985","","https://www.inaturalist.org/observations/66863985","Steve Ansell","",NA,"2015-05-17",2015,5,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",500,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2019)",NA,"Steve Ansell",NA,NA,NA,NA,NA,2762,2015,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.354768,-123.339611
"Grindelia hirsutula","Hook. & Arn.",61992,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Grindelia",NA,"Grindelia hirsutula","","species","iNaturalist","Observations","54493793","","https://www.inaturalist.org/observations/54493793","Ben Keen","",NA,"2020-07-26",2020,7,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",21,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,7269,2020,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.35304,-123.339366
"Micranthes integrifolia","(Hooker) Small",78027,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,NA,"Saxifragaceae","Micranthes",NA,"Micranthes integrifolia","","species","iNaturalist","Observations","70281118","","https://www.inaturalist.org/observations/70281118","Steve Ansell","",NA,"2015-04-18",2015,4,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",500,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"Steve Ansell",NA,NA,NA,NA,NA,9967,2015,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.354455,-123.339483
"Pinus contorta var. contorta","Douglas",80130,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Pinus",NA,"Pinus contorta","contorta","varietas","iNaturalist","Observations","54493746","","https://www.inaturalist.org/observations/54493746","Ben Keen","",NA,"2020-07-26",2020,7,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Ben Keen",NA,NA,NA,NA,NA,11722,2020,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.353353,-123.338953
"Plectritis congesta","(Lindl.) DC.",57786,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,NA,"Caprifoliaceae","Plectritis",NA,"Plectritis congesta","","species","iNaturalist","Observations","58895530","","https://www.inaturalist.org/observations/58895530","Steve Ansell","",NA,"2015-05-17",2015,5,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,11969,2015,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.354338,-123.337914
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","15448479","","https://www.inaturalist.org/observations/15448479","Maddie Edmonds","",NA,"2018-08-14",2018,8,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",26550,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Maddie Edmonds",NA,NA,NA,NA,NA,12359,2018,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.352503,-123.339427
"Ribes lacustre","(Pers.) Poir.",78858,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes lacustre","","species","iNaturalist","Observations","68675397","","https://www.inaturalist.org/observations/68675397","Steve Ansell","",NA,"2015-04-18",2015,4,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",200,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,13775,2015,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.355576,-123.338665
"Sedum oreganum","Nutt.",79030,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,NA,"Crassulaceae","Sedum",NA,"Sedum oreganum","","species","iNaturalist","Observations","66762970","","https://www.inaturalist.org/observations/66762970","Steve Ansell","",NA,"2015-04-18",2015,4,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",100,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Steve Ansell",NA,NA,NA,NA,NA,15238,2015,"Apodaca Park","III","No","A - Park","Sub-national Government","Government of British Columbia","III",49.35363,-123.338281
"Abies amabilis","Douglas ex J. Forbes",75240,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies amabilis","","species","iNaturalist","Observations","32124431","","https://www.inaturalist.org/observations/32124431","Geneviève Reynolds","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"dougbrown",NA,NA,NA,NA,NA,19,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.928231,-123.041703
"Abies amabilis","Douglas ex J. Forbes",75240,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies amabilis","","species","iNaturalist","Observations","31807176","","https://www.inaturalist.org/observations/31807176","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,24,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.948705,-123.08694
"Abies amabilis","Douglas ex J. Forbes",75240,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies amabilis","","species","iNaturalist","Observations","31804388","","https://www.inaturalist.org/observations/31804388","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,25,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.948047,-123.08985
"Abies amabilis","Douglas ex J. Forbes",75240,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies amabilis","","species","iNaturalist","Observations","62166614","","https://www.inaturalist.org/observations/62166614","John D Reynolds","",NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",21,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,27,2020,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.948464,-123.086739
"Abies amabilis","Douglas ex J. Forbes",75240,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies amabilis","","species","iNaturalist","Observations","107460623","","https://www.inaturalist.org/observations/107460623","Todd","",NA,"2022-02-12",2022,2,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",61,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Michael Stein",NA,NA,NA,NA,NA,34,2022,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.756728,-123.057066
