"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","85275817","","https://www.inaturalist.org/observations/85275817","Ben Keen","",NA,"2021-07-01",2021,7,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.398036,-123.358933,8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","32139895","","https://www.inaturalist.org/observations/32139895","Ben Keen","",NA,"2019-09-04",2019,9,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.396259,-123.359703,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","91494541","","https://www.inaturalist.org/observations/91494541","Else Mikkelsen","",NA,"2021-08-16",2021,8,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.398179,-123.464934,8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","54492601","","https://www.inaturalist.org/observations/54492601","maplerice","",NA,"2020-07-26",2020,7,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.394643,-123.348508,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"maplerice",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","117826694","","https://www.inaturalist.org/observations/117826694","Emma","",NA,"2016-04-28",2016,4,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.334932,-123.263115,529,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Emma",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","47180975","","https://www.inaturalist.org/observations/47180975","sarahwestbury","",NA,"2020-05-24",2020,5,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.46999,-123.25399,6544,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"sarahwestbury",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","93050132","","https://www.inaturalist.org/observations/93050132","Else Mikkelsen","",NA,"2021-08-29",2021,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.388829,-123.485898,6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","79736535","","https://www.inaturalist.org/observations/79736535","Else Mikkelsen","",NA,"2021-05-21",2021,5,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.408821,-123.463986,65,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","121786386","","https://www.inaturalist.org/observations/121786386","smcd","",NA,"2022-06-14",2022,6,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.369022,-123.2621,16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"smcd",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","77989583","","https://www.inaturalist.org/observations/77989583","Patty","",NA,"2021-05-07",2021,5,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.397222,-123.516667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Patty",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","78916381","","https://www.inaturalist.org/observations/78916381","Ben Keen","",NA,"2021-05-15",2021,5,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380653,-123.340111,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","116784133","","https://www.inaturalist.org/observations/116784133","smcd","",NA,"2022-05-11",2022,5,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.341767,-123.25377,16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"smcd",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","119905013","","https://www.inaturalist.org/observations/119905013","dzemanek","",NA,"2022-06-02",2022,6,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.690537,-123.150894,347,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"dzemanek",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","81448993","","https://www.inaturalist.org/observations/81448993","shaynep","",NA,"2021-05-31",2021,5,31,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.800187,-123.114036,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"shaynep",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","91457041","","https://www.inaturalist.org/observations/91457041","Else Mikkelsen","",NA,"2021-08-15",2021,8,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.403394,-123.455239,6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","26282423","","https://www.inaturalist.org/observations/26282423","Pete Lypkie","",NA,"2019-06-01",2019,6,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.776807,-123.121813,7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","78194607","","https://www.inaturalist.org/observations/78194607","Paolo Pietropaolo","",NA,"2021-05-09",2021,5,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.33395,-123.258422,33,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Paolo Pietropaolo",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","79696944","","https://www.inaturalist.org/observations/79696944","Else Mikkelsen","",NA,"2021-05-18",2021,5,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.407414,-123.45539,8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","45329645","","https://www.inaturalist.org/observations/45329645","alinaroanne","",NA,"2020-05-08",2020,5,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.738603,-123.113189,65,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"alinaroanne",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","79748275","","https://www.inaturalist.org/observations/79748275","Else Mikkelsen","",NA,"2021-05-21",2021,5,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.407736,-123.465207,3303,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","85275800","","https://www.inaturalist.org/observations/85275800","Ben Keen","",NA,"2021-07-01",2021,7,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.398061,-123.358991,6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","25474295","","https://www.inaturalist.org/observations/25474295","chilligan","",NA,"2019-05-19",2019,5,19,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.464149,-123.417196,263,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Lincoln Durey",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","93012900","","https://www.inaturalist.org/observations/93012900","Else Mikkelsen","",NA,"2021-08-29",2021,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.387171,-123.488084,8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","119902426","","https://www.inaturalist.org/observations/119902426","bobcurry","",NA,"2022-05-26",2022,5,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.33671,-123.259755,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","47807635","","https://www.inaturalist.org/observations/47807635","eschott","",NA,"2020-05-26",2020,5,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.705842,-123.138222,24,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"eschott",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","79697046","","https://www.inaturalist.org/observations/79697046","Else Mikkelsen","",NA,"2021-05-18",2021,5,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.409868,-123.461862,5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","26274233","","https://www.inaturalist.org/observations/26274233","Lena Dietz Chiasson","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.673551,-123.156453,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","26844087","","https://www.inaturalist.org/observations/26844087","rtbanke","",NA,"2019-06-11",2019,6,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.79139,-123.116187,10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Lincoln Durey",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","44437134","","https://www.inaturalist.org/observations/44437134","Ben Keen","",NA,"2020-04-30",2020,4,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.375156,-123.344969,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","117410435","","https://www.inaturalist.org/observations/117410435","Else Mikkelsen","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.394006,-123.473517,9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","24955900","","https://www.inaturalist.org/observations/24955900","gtoffoletti","",NA,"2019-05-11",2019,5,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.384544,-123.336583,5005,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"gtoffoletti",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","79201445","","https://www.inaturalist.org/observations/79201445","alinaroanne","",NA,"2021-05-17",2021,5,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.739472,-123.10833,8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"alinaroanne",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","24709338","","https://www.inaturalist.org/observations/24709338","Ben Keen","",NA,"2019-05-06",2019,5,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380099,-123.335924,10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","45944547","","https://www.inaturalist.org/observations/45944547","Ben Keen","",NA,"2020-05-14",2020,5,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380742,-123.340017,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","","","LGL2020:325","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","13321643","","https://www.inaturalist.org/observations/13321643","Brian Starzomski","",NA,"2018-06-08",2018,6,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.461553,-123.41877,65,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"Brian Starzomski",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","","","","","q-10619415382","","",NA,"2022-06-11",2022,6,11,"HUMAN_OBSERVATION","",NA,NA,"","Canada","CA",49.512494,-123.493437,15,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2001)",NA,"",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","26336563","","https://www.inaturalist.org/observations/26336563","Rachel Clearwater","",NA,"2019-05-25",2019,5,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.471543,-123.402978,9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"bean39",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","50593286","","https://www.inaturalist.org/observations/50593286","myliobatis","",NA,"2020-06-21",2020,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.556802,-123.236285,189,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"myliobatis",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","130155538","","https://www.inaturalist.org/observations/130155538","lauramaypollock","",NA,"2022-08-09",2022,8,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.580022,-123.227858,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"lauramaypollock",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","54224385","","https://www.inaturalist.org/observations/54224385","Ben Keen","",NA,"2020-07-24",2020,7,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.401626,-123.379622,5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","9531501","","https://www.inaturalist.org/observations/9531501","hillanddale","",NA,"2016-06-19",2016,6,19,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.70475,-123.143467,42,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"hillanddale",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","80416817","","https://www.inaturalist.org/observations/80416817","sidalcea","",NA,"2021-05-26",2021,5,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.55131,-123.237551,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"sidalcea",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","9531407","","https://www.inaturalist.org/observations/9531407","hillanddale","",NA,"2016-06-05",2016,6,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.704222,-123.143713,85,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"hillanddale",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","49916260","","https://www.inaturalist.org/observations/49916260","Chloe and Trevor Van Loon","",NA,"2020-06-14",2020,6,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.695258,-123.164308,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","49270330","","https://www.inaturalist.org/observations/49270330","mvenos","",NA,"2020-06-11",2020,6,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.558475,-123.236713,99,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"mvenos",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","iNaturalist","Observations","48204358","","https://www.inaturalist.org/observations/48204358","Daniel Stewart","",NA,"2020-06-01",2020,6,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.55678,-123.237446,50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"Daniel Stewart",NA,NA,NA,NA,NA
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima","","species","","","LGL2020:326","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"",NA,NA,NA,NA,NA
"Lysimachia nummularia","L.",51809,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia nummularia","","species","","","","","q-10269565526","","",NA,"2020-10-17",2020,10,17,"HUMAN_OBSERVATION","",NA,NA,"","Canada","CA",49.357743,-123.246581,32,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA
