"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Festuca bromoides","L.",77136,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca bromoides","","species","University of Alberta Museums","ALTA-VP","128351","","urn:catalog:ALTA-VP:128351","Saarela, J. M.","505",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay",NA,NA,"British Columbia","Canada","CA",49.37725,-123.29015,180,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"exotic","SNA (2000)",NA,"",NA,NA,NA,NA,NA
"Festuca bromoides","L.",77136,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca bromoides","","species","UBC","UBCVascular","V236841","","961183B9-9FD2-9A46-8045-C66348C31CA5","Jeffery M. Saarela","505",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park",NA,NA,"British Columbia","Canada","CA",49.37725,-123.29015,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Festuca bromoides","L.",77136,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca bromoides","","species","","","CAN591413","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GRASS1391-10","J.M. Saarela","",NA,"2006-05-27",2006,5,27,"MATERIAL_SAMPLE","Lower Mainland, Vancouver, West Vancouver, Marine Drive, 100 m E of Gleneagle",NA,NA,"British Columbia","Canada","CA",49.358,-123.279,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Festuca bromoides","L.",77136,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca bromoides","","species","UBC","UBCVascular","V236835","","149AF9E7-0EEE-5E47-970B-F575FF6F619B","Jeffery M. Saarela","501",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","West Vancouver, Marine Drive, 100 m east of Gleneagles Drive",NA,NA,"British Columbia","Canada","CA",49.3575,-123.278717,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Festuca bromoides","L.",77136,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca bromoides","","species","CMN","CAN","CAN 591413","","80c53875-3e47-e474-4698-aea198aedd74","Saarela, Jeffery M.","501",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","West Vancouver, Marine Drive, 100 m east of Gleneagles Drive.",NA,NA,"British Columbia (Prov.)","Canada","CA",49.358,-123.279,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Saarela, Jeffery M. - Canadian Museum of Nature",NA,NA,NA,NA,NA
"Festuca myuros","L.",77140,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca myuros","","species","","","06-JMS-0508","","MF597656","Jeffery M. Saarela","",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","British Columbia, Horseshoe Bay, Whytecliff Park. Among rocky cliffs with Anthoxanthum odoratum and Dactylis glomerata.",NA,NA,"","Canada","CA",49.380001,-123.290001,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Festuca myuros","L.",77140,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca myuros","","species","UBC","UBCVascular","V228356","","5961DB6B-1AF1-0B4D-8480-0EA5C9FFF76B","Jeffery M. Saarela","508",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park",NA,NA,"British Columbia","Canada","CA",49.37725,-123.29015,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Festuca myuros","L.",77140,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca myuros","","species","CMN","CAN","CAN 591414","","5a259581-833a-33a4-3b9b-02f4a688740b","Saarela, Jeffery M.","505",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park.",NA,NA,"British Columbia (Prov.)","Canada","CA",49.377,-123.29,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Saarela, Jeffery M. - Canadian Museum of Nature",NA,NA,NA,NA,NA
"Festuca myuros","L.",77140,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca myuros","","species","CMN","CAN","CAN 590325","","926e1802-ac42-c424-f48f-ba660ad72c66","Saarela, Jeffery M.","508",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park.",NA,NA,"British Columbia (Prov.)","Canada","CA",49.377,-123.29,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Saarela, Jeffery M. - Canadian Museum of Nature",NA,NA,NA,NA,NA
"Festuca occidentalis","Hook.",59091,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca occidentalis","","species","UBC","UBCVascular","V244681","","CF540969-3959-594B-8077-209B4D63702D","Oldriska Ceska","s.n.",NA,"1978-07-06",1978,7,6,"PRESERVED_SPECIMEN","Sechelt Peninsula, Irvines Landing",NA,NA,"British Columbia","Canada","CA",49.633333,-123.05,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kendrick L. Marr",NA,NA,NA,NA,NA
"Festuca occidentalis","Hook.",59091,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca occidentalis","","species","","","LGL2020:235","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Festuca ovina","L.",125903,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"ovina","purpusiana","species","UBC","UBCVascular","V106652","","E980A42F-4260-E441-A458-2ED7F131863B","B. Fraser","s.n.",NA,"1965-07-07",1965,7,7,"PRESERVED_SPECIMEN","Sentinel Glacier Foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",49.8930444794088,-122.982676465135,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Leon E. Pavlick",NA,NA,NA,NA,NA
"Festuca ovina","L.",125903,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"ovina","purpusiana","species","UBC","UBCVascular","V56002","","1AD440E2-28F4-0948-8766-C94E83BB08F2","Vernon C. Brink","56-8-184",NA,"1956-08-09",1956,8,9,"PRESERVED_SPECIMEN","Sentinel Glacier, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",49.8930444794088,-122.982676465135,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Leon E. Pavlick",NA,NA,NA,NA,NA
"Festuca ovina","L.",125903,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"ovina","purpusiana","species","UBC","UBCVascular","V158353","","A8A025E4-6F3D-2E4B-BD41-EE446039D601","B. Fraser","s.n.",NA,"1966-08-01",1966,8,1,"PRESERVED_SPECIMEN","Sphinx Glacier Foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",49.9163787550759,-122.959342409206,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Leon E. Pavlick",NA,NA,NA,NA,NA
"Festuca ovina","L.",125903,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"ovina","purpusiana","species","UBC","UBCVascular","V213313","","65315D93-A28D-3741-B954-5AAC4E604628","B. Fraser","s.n.",NA,"1966-08-01",1966,8,1,"PRESERVED_SPECIMEN","Sphinx Glacier Foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",49.9163787550759,-122.959342409206,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Leon E. Pavlick",NA,NA,NA,NA,NA
"Festuca rubra s. lat.","L.",61061,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca rubra","","species","RBCM","V","V182031","","RBCM:Botany:V182031","Terry Taylor","s.n.",NA,"1993-05-24",1993,5,24,"PRESERVED_SPECIMEN","Bowen Island: S shore of island",NA,NA,"British Columbia","Canada","CA",49.383333,-123.333333,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"","",NA,"Terry Taylor",NA,NA,NA,NA,NA
"Festuca rubra s. lat.","L.",61061,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca rubra","","species","US","US","US 3502247","","http://n2t.net/ark:/65665/32515039a-cbff-4c30-920e-9b511d249299","P. M. Peterson, J. Saarela & S. F. Smith","18755",NA,"2004-07-29",2004,7,29,"PRESERVED_SPECIMEN","Just below Cypress Ski Resort in Cypress Provincial Park, N of Vancouver. Along roadside and edge of forest with",NA,NA,"British Columbia","Canada","CA",49.3937,-123.196,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"","",NA,"",NA,NA,NA,NA,NA
"Festuca rubra s. lat.","L.",61061,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca rubra","","species","CMN","CAN","CAN 590998","","db805086-8b86-b864-abbb-3ceaab209d46","Peterson, Paul M. ; Saarela, Jeffery M.","18755",NA,"2004-07-29",2004,7,29,"PRESERVED_SPECIMEN","Just below Cypress Ski Resort in Cypress Provincial Park, north of Vancouver.",NA,NA,"British Columbia (Prov.)","Canada","CA",49.394,-123.196,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"","",NA,"Saarela, Jeffery M. - Canadian Museum of Nature",NA,NA,NA,NA,NA
"Festuca rubra s. lat.","L.",61061,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca rubra","","species","UBC","UBCVascular","V225345","","70EEBD82-A479-7A4F-A659-A6D750AC1796","P.M. Peterson, Jeffery M. Saarela and S.F. Smith","18755",NA,"2004-07-29",2004,7,29,"PRESERVED_SPECIMEN","North of Vancouver, Cypress Provincial Park, just below Cypress Ski Resort.",NA,NA,"British Columbia","Canada","CA",49.393694,-123.195528,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"","",NA,"P.M. Peterson",NA,NA,NA,NA,NA
"Festuca rubra s. lat.","L.",61061,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca rubra","","species","UBC","UBCVascular","V167467","","F2C0D7AE-07C1-2A4F-B459-DA0EDF6EF41B","Huber Moore","s.n.",NA,"1979-09-01",1979,9,1,"PRESERVED_SPECIMEN","white cliff, west Vancouver",NA,NA,"British Columbia","Canada","CA",49.383333,-123.283333,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"","",NA,"R.J. Soreng",NA,NA,NA,NA,NA
"Festuca rubra s. lat.","L.",61061,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca rubra","","species","","","LGL2020:236","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA
"Festuca rubra s. lat.","L.",61061,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca rubra","","species","","","LGL2020:237","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA
"Festuca saximontana var. saximontana","Rydb.",77144,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca saximontana","saximontana","varietas","UBC","UBCVascular","V120163","","93B0C75D-ECB6-5842-97E7-E3AA1D8678C9","Vernon C. Brink","s.n.",NA,"1941-07-28",1941,7,28,"PRESERVED_SPECIMEN","Garibaldi Park, Black Tusk",NA,NA,"British Columbia","Canada","CA",49.9497107083849,-123.067680124609,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"Leon E. Pavlick",NA,NA,NA,NA,NA
"Festuca saximontana var. saximontana","Rydb.",77144,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Festuca",NA,"Festuca saximontana","saximontana","varietas","UBC","UBCVascular","V121271","","ACF05298-1436-DC42-AE00-274D3F0B6EEC","Vernon C. Brink","s.n.",NA,"1941-08-01",1941,8,1,"PRESERVED_SPECIMEN","Garibaldi Provincial Park, Black Tusk Meadows",NA,NA,"British Columbia","Canada","CA",49.9497107083849,-123.067680124609,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"Signe Frederiksen",NA,NA,NA,NA,NA
"Gentiana glauca","Pallas",144087,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,"Gentianaceae","Gentiana",NA,"Gentiana glauca","","species","UBC","UBCVascular","V27332","","E5A7E51A-B041-764B-BCD9-5C4FC0B39FBD","W. Cottle","376",NA,"1951-08-22",1951,8,22,"PRESERVED_SPECIMEN","polemonium ridge, Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",49.938332999071,-122.971111,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019",NA,"M. Harrington",NA,NA,NA,NA,NA
"Gentiana glauca","Pallas",144087,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,"Gentianaceae","Gentiana",NA,"Gentiana glauca","","species","","","LGL2020:251","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019",NA,"",NA,NA,NA,NA,NA
"Geranium carolinianum","L.",58917,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium carolinianum","","species","MA","GERAMER","1322","","3d78b1e1-03c7-447e-b724-7e89bb6b93be","W.   Bird","",NA,"1957-06-16",1957,6,16,"PRESERVED_SPECIMEN","Howe Sound, Christie Is.",NA,NA,"British Columbia","Canada","CA",49.42,-123.38,1000,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"C. Aedo",NA,NA,NA,NA,NA
"Geranium carolinianum","L.",58917,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium carolinianum","","species","MA","GERAMER","899","","7c63bda8-7872-43e1-ab16-9fdad03ac019","W.   Bird","",NA,"1957-06-16",1957,6,16,"PRESERVED_SPECIMEN","Howe Sound, Christie Is.",NA,NA,"British Columbia","Canada","CA",49.42,-123.38,1000,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"C. Aedo",NA,NA,NA,NA,NA
"Geranium carolinianum","L.",58917,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium carolinianum","","species","UBC","UBCVascular","V45195","","6B5831C0-0F9D-644D-A4CF-3B0B9BCF1AA7","Fred Perry","s.n.",NA,"1913-11-02",1913,11,2,"PRESERVED_SPECIMEN","West Vancouver, near Caulfeilds",NA,NA,"British Columbia","Canada","CA",49.3497081727111,-123.251003519588,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham",NA,NA,NA,NA,NA
"Geranium carolinianum","L.",58917,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium carolinianum","","species","NHMUK","BOT","BM000927501","","39e85585-1873-4855-b6be-64783324eba6","William Bird","3214",NA,"1957-06-16",1957,6,16,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",49.499462,-123.302008,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Carlos Aedo Pérez",NA,NA,NA,NA,NA
"Geranium carolinianum","L.",58917,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium carolinianum","","species","","","LGL2020:253","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Geranium dissectum","L.",53075,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium dissectum","","species","UBC","UBCVascular","V17279","","4DB6D78C-D40D-8645-A9B5-EEFB52D3E3F7","J.K. Henry","s.n.",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN","Bowen Island",NA,NA,"British Columbia","Canada","CA",49.3666669990679,-123.366667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"J.K. Henry",NA,NA,NA,NA,NA
"Glyceria striata","(Lam.) Hitchc.",77293,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Glyceria",NA,"Glyceria striata","","species","RBCM","V","V110648","","RBCM:Botany:V110648","Christopher Clement","CJC-77-55",NA,"1977-08-05",1977,8,5,"PRESERVED_SPECIMEN","Tunstall Bay; Bowen Island: 0.5 mile off Tunstall Bay Road",NA,NA,"British Columbia","Canada","CA",49.35,-123.416667,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2000)",NA,"Mary Barkworth",NA,NA,NA,NA,NA
"Glyceria striata","(Lam.) Hitchc.",77293,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Glyceria",NA,"Glyceria striata","","species","","","LGL2020:259","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA
"Graphephorum wolfii","(Vasey) Coult.",361652,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","",NA," ","","species","US","US","US 3500292","","http://n2t.net/ark:/65665/3b3b33abc-9cba-4ef9-8020-f73d3eb79a17","P. M. Peterson, J. Saarela & S. F. Smith","18754",NA,"2004-07-29",2004,7,29,"PRESERVED_SPECIMEN","Just below Cypress Ski Resort in Cypress Provincial Park, N of Vancouver. Along roadside and edge of forest with",NA,NA,"British Columbia","Canada","CA",49.3937,-123.196,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S3 (2019)",NA,"Poaceae Reorganization Project",NA,NA,NA,NA,NA
"Heracleum maximum","W. Bartram",53094,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Heracleum",NA,"Heracleum maximum","","species","","","LGL2020:267","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Heracleum maximum","W. Bartram",53094,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Heracleum",NA,"Heracleum maximum","","species","","","NPAGE2004:48","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","","Nick Page","",NA,"2004-08-12",2004,8,12,"HUMAN_OBSERVATION","Squamish; Squamish Estuary",NA,NA,"British Columbia","Canada","CA",49.7002871456099,-123.166900171759,500,"Andrew Simon","temporary georeferencing","coordinates generalized based on locality information","georeferencing may be improved in consultation with author",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Hieracium murorum","L.",163793,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Hieracium",NA,"Hieracium murorum","","species","UBC","UBCVascular","V200111","","AE6E3E1F-B79B-2743-9BE5-9B13AE2D9F40","Frank Lomer","89-032",NA,"1989-06-01",1989,6,1,"PRESERVED_SPECIMEN","near Highway 1 near Horseshoe Bay",NA,NA,"British Columbia","Canada","CA",49.366667,-123.266667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Frank Lomer",NA,NA,NA,NA,NA
"Hippuris vulgaris","L.",77422,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Plantaginaceae","Hippuris",NA,"Hippuris vulgaris","","species","USCH","MAIN","","","5ec08172-ff6d-11e2-9beb-001c23ce290f","Straley, Gerald","7271",NA,"1992-07-04",1992,7,4,"PRESERVED_SPECIMEN","Hollyburn Mountain, BC",NA,NA,"British Columbia","Canada","CA",49.416667,-123.333333,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Straley, Gerald",NA,NA,NA,NA,NA
"Hordeum murinum ssp. murinum","L.",63333,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Hordeum",NA,"Hordeum murinum","murinum","subspecies","UBC","UBCVascular","V235041","","8D8B2D35-1A81-C84A-8106-3FC3F5C0B9A6","Frank Lomer","4019A",NA,"2001-05-29",2001,5,29,"PRESERVED_SPECIMEN","West Vancouver, Whytecliff Park, Whyte Islet, south tip",NA,NA,"British Columbia","Canada","CA",49.369583,-123.292639,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Frank Lomer",NA,NA,NA,NA,NA
"Hordeum murinum ssp. murinum","L.",63333,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Hordeum",NA,"Hordeum murinum","murinum","subspecies","","","06-JMS-0506","","MG227508","Jeffery M. Saarela","",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","British Columbia, Horseshoe Bay, Whytecliff Park. Among rocky cliffs with Anthoxanthum odoratum and Dactylis glomerata.",NA,NA,"","Canada","CA",49.380001,-123.290001,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Hordeum murinum ssp. murinum","L.",63333,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Hordeum",NA,"Hordeum murinum","murinum","subspecies","UBC","UBCVascular","V228358","","B2D9A59F-BEDC-5142-8F9E-80B66B07EC40","Jeffery M. Saarela","506",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park",NA,NA,"British Columbia","Canada","CA",49.37725,-123.29015,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Hordeum murinum ssp. murinum","L.",63333,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Hordeum",NA,"Hordeum murinum","murinum","subspecies","CMN","CAN","CAN 590327","","06e79a20-d337-3374-3481-c2a54c599da3","Saarela, Jeffery M.","506",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park.",NA,NA,"British Columbia (Prov.)","Canada","CA",49.377,-123.29,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Saarela, Jeffery M. - Canadian Museum of Nature",NA,NA,NA,NA,NA
"Hordeum murinum ssp. murinum","L.",63333,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Hordeum",NA,"Hordeum murinum","murinum","subspecies","","","590327","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GRASS887-07","Jeffery M. Saarela","",NA,"2006-05-27",2006,5,27,"MATERIAL_SAMPLE","Horseshoe Bay, Whytecliff Park. Among rocky cliff",NA,NA,"British Columbia","Canada","CA",49.377,-123.29,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Huperzia continentalis","Testo, A. Haines & A.V. Gilman",531603,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,"Lycopodiaceae","Huperzia",NA,"Huperzia continentalis","","species","UBC","UBCVascular","V3977","","FF28929F-04B7-6C49-9A65-A180D29DA6C0","John Davidson","s.n.",NA,"1914-07-28",1914,7,28,"PRESERVED_SPECIMEN","Coast area, Garibaldi, near Mimulus Creek",NA,NA,"British Columbia","Canada","CA",49.9497110481513,-123.034345232217,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4? (2015)",NA,"Christopher J. Sears",NA,NA,NA,NA,NA
