"iNaturalist taxon name","iNaturalist taxon ID","Taxon name","nameStatus","Common name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date observed","Description","Place name","Recorded by","Event Remarks","coordinateUncertaintyInMeters","Individual count","Depth","Catalog Number","Confidence","Field number","Coordinates Corrected","Coordinates Corrected Note","Captive/Cultivated","Quality grade","STATE","CLASS","SUB_CLASS","COMMENT","Community","LABEL","LABEL_LAB","LEGEND_LAB","Rank"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:163922245",48.93948,-123.501403,2023-05-26 21:04:57,,,"Carolyn Prentice",,3,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Vicia americana",53320,"Vicia americana","accepted","American vetch","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Vicia","americana","iNat:164019673",48.943832,-123.509907,2023-05-27 16:36:46,,,"Lynden",,15,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Osmorhiza berteroi",53166,"Osmorhiza berteroi","accepted","mountain sweet cicely","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Apiales",,,,"Apiaceae","Apioideae","Scandiceae","Osmorhiza","berteroi","iNat:164021752",48.943589,-123.509981,2023-05-27 16:49:22,,,,,8,,,,,,,,FALSE,"needs_id","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Rosa gymnocarpa",53441,"Rosa gymnocarpa","accepted","Baldhip Rose","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Roseae","Rosa","gymnocarpa","iNat:164022157",48.943567,-123.509826,2023-05-27 16:51:03,,,,,64,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lysimachia latifolia",496537,"Lysimachia latifolia","accepted","Western Starflower","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Primulaceae","Myrsinoideae",,"Lysimachia","latifolia","iNat:164022245",48.943605,-123.50983,2023-05-27 16:51:38,,,,,814,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Berberis aquifolium",126887,"Berberis aquifolium","accepted","Oregon grape","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ranunculales",,,,"Berberidaceae","Berberidoideae","Berberideae","Berberis","aquifolium","iNat:164022509",48.944397,-123.517783,2023-05-27 16:52:43,,,,,12,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Achillea millefolium",52821,"Achillea millefolium","accepted","common yarrow","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Asteroideae","Anthemideae","Achillea","millefolium","iNat:164022982",48.944333,-123.51757,2023-05-27 16:50:55,,,,,4,,,,,,,,FALSE,"needs_id","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Hieracium albiflorum",63937,"Hieracium albiflorum","accepted","white hawkweed","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Cichorioideae","Cichorieae","Hieracium","albiflorum","iNat:164023599",48.943764,-123.509806,2023-05-27 16:55:56,,,,,40,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Cerastium arvense",50851,"Cerastium arvense","accepted","field chickweed","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Caryophyllales",,,,"Caryophyllaceae",,"Alsineae","Cerastium","arvense","iNat:164023667",48.944367,-123.517547,2023-05-27 16:49:45,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Luzula multiflora",164948,"Luzula multiflora","accepted","heath wood-rush","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Juncaceae",,,"Luzula","multiflora","iNat:164024017",48.94366,-123.509638,2023-05-27 16:59:43,,,,,16,,,,,,,,FALSE,"needs_id","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Vicia americana",53320,"Vicia americana","accepted","American vetch","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Vicia","americana","iNat:164025249",48.943719,-123.509624,2023-05-27 17:04:29,,,,,14,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lathyrus nevadensis",77640,"Lathyrus nevadensis","accepted","Sierra Nevada Peavine","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Lathyrus","nevadensis","iNat:164025596",48.943641,-123.509676,2023-05-27 17:07:12,,,,,1508,,,,,,,,FALSE,"needs_id","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Vicia sativa",53324,"Vicia sativa","accepted","Common Vetch","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Vicia","sativa","iNat:164025897",48.943648,-123.509687,2023-05-27 17:09:39,,,,,140,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Festuca occidentalis",59091,"Festuca occidentalis","accepted","western fescue","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Poaceae","Pooideae","Poeae","Festuca","occidentalis","iNat:164026110",48.943752,-123.50982,2023-05-27 17:10:36,,,,,112,,,,,,,,FALSE,"needs_id","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Hieracium albiflorum",63937,"Hieracium albiflorum","accepted","white hawkweed","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Cichorioideae","Cichorieae","Hieracium","albiflorum","iNat:164026509",48.943781,-123.509823,2023-05-27 17:12:08,,,"Andrew Simon",,7,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Vicia americana",53320,"Vicia americana","accepted","American vetch","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Vicia","americana","iNat:164027074",48.943728,-123.509898,2023-05-27 17:14:54,,,"Andrew Simon",,5,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lathyrus nevadensis",77640,"Lathyrus nevadensis","accepted","Sierra Nevada Peavine","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Lathyrus","nevadensis","iNat:164027165",48.943758,-123.509875,2023-05-27 17:15:55,,,"Andrew Simon",,790,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Pentagramma triangularis",52676,"Pentagramma triangularis","accepted","goldback fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Pteridineae",,,"Pteridaceae","Cheilanthoideae",,"Pentagramma","triangularis","iNat:164028110",48.943734,-123.510162,2023-05-27 17:18:52,,,"Tyler Innes",,59,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lonicera hispidula",53416,"Lonicera hispidula","accepted","Pink Honeysuckle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Caprifolioideae",,"Lonicera","hispidula","iNat:164028267",48.943783,-123.509762,2023-05-27 17:19:59,,,"Andrew Simon",,3,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Osmorhiza berteroi",53166,"Osmorhiza berteroi","accepted","mountain sweet cicely","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Apiales",,,,"Apiaceae","Apioideae","Scandiceae","Osmorhiza","berteroi","iNat:164032940",48.943728,-123.50985,2023-05-27 17:24:46,,,"Andrew Simon",,4,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Aira caryophyllea",52694,"Aira caryophyllea","accepted","Silver Hairgrass","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Poaceae","Pooideae","Poeae","Aira","caryophyllea","iNat:164039537",48.943589,-123.515692,2023-05-27 18:15:03,,,,,4,,,,,,"yes",,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Sanicula crassicaulis",53201,"Sanicula crassicaulis","accepted","Pacific Sanicle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Apiales",,,,"Apiaceae","Saniculoideae","Saniculeae","Sanicula","crassicaulis","iNat:164040294",48.943597,-123.515572,2023-05-27 18:18:34,,,,,8,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Sonchus asper",53269,"Sonchus asper","accepted","prickly sowthistle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Cichorioideae","Cichorieae","Sonchus","asper","iNat:164040580",48.943613,-123.51581,2023-05-27 18:20:11,,,,,4,,,,,,,,FALSE,"needs_id","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Bromus vulgaris",75915,"Bromus vulgaris","accepted","columbia brome","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Poaceae","Pooideae","Bromeae","Bromus","vulgaris","iNat:164055448",48.943782,-123.509907,2023-05-27 17:25:36,,,"Andrew Simon",,4,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lathyrus latifolius",61009,"Lathyrus latifolius","accepted","broad-leaved sweet pea","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Lathyrus","latifolius","iNat:164067688",48.943562,-123.50982,2023-05-27 16:30:06,,,"Emily Yungwirth",,34,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Gaultheria shallon",48441,"Gaultheria shallon","accepted","salal","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Ericaceae","Vaccinioideae","Gaultherieae","Gaultheria","shallon","iNat:164067780",48.94358,-123.509872,2023-05-27 16:30:30,,,"Emily Yungwirth",,14,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lysimachia latifolia",496537,"Lysimachia latifolia","accepted","Western Starflower","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Primulaceae","Myrsinoideae",,"Lysimachia","latifolia","iNat:164067841",48.943737,-123.509858,2023-05-27 16:33:58,,,"Emily Yungwirth",,16,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Rosa nutkana",78883,"Rosa nutkana","accepted","Nootka rose","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Roseae","Rosa","nutkana","iNat:164072361",48.943643,-123.50999,2023-05-27 20:56:19,,,"Spencer Shields",,9,,,,,,"yes",,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Quercus garryana",68632,"Quercus garryana","accepted","Oregon oak","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fagales",,,,"Fagaceae",,,"Quercus","garryana","iNat:164074452",48.943272,-123.508302,2023-05-27 21:07:27,,,"Lynden",,7,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lonicera hispidula",53416,"Lonicera hispidula","accepted","Pink Honeysuckle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Caprifolioideae",,"Lonicera","hispidula","iNat:164088457",48.943858,-123.51638,2023-05-27 17:42:18,,,,,3,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Centaurea melitensis",57922,"Centaurea melitensis","accepted","Maltese star-thistle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Carduoideae","Cardueae","Centaurea","melitensis","iNat:164089159",48.943847,-123.516455,2023-05-27 17:38:12,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Trifolium microcephalum",58911,"Trifolium microcephalum","accepted","small-headed clover","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Trifolieae","Trifolium","microcephalum","iNat:164089456",48.94352,-123.51545,2023-05-27 18:28:08,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Lonicera hispidula",53416,"Lonicera hispidula","accepted","Pink Honeysuckle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Caprifolioideae",,"Lonicera","hispidula","iNat:164089828",48.943895,-123.516555,2023-05-27 17:36:04,,,,,3,,,,,,"yes",,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Brodiaea coronaria",57126,"Brodiaea coronaria","accepted","crown brodiaea","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Asparagaceae","Brodiaeoideae",,"Brodiaea","coronaria","iNat:164090212",48.943838,-123.516412,2023-05-27 17:41:52,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Turritis glabra",79460,"Turritis glabra","accepted","Tower Mustard","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Brassicales",,,,"Brassicaceae","Brassicoideae","Turritideae","Turritis","glabra","iNat:164091081",48.944267,-123.517478,2023-05-27 17:10:52,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Senecio sylvaticus",53210,"Senecio sylvaticus","accepted","Heath Groundsel","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Asteroideae","Senecioneae","Senecio","sylvaticus","iNat:164091306",48.944363,-123.51757,2023-05-27 17:05:51,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Elgaria coerulea",32064,"Elgaria coerulea","accepted","Northern Alligator Lizard","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Sauria",,,"Anguidae","Gerrhonotinae",,"Elgaria","coerulea","iNat:164136965",48.942863,-123.513558,2023-05-27 23:01:42,,,,,27,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Castilleja hispida",128204,"Castilleja hispida","accepted","harsh indian paintbrush","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Lamiales",,,,"Orobanchaceae",,"Pedicularideae","Castilleja","hispida","iNat:164139608",48.942937,-123.51362,2023-05-27 20:54:50,,,,,12,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Latrodectus hesperus",47382,"Latrodectus hesperus","accepted","Western Black Widow","Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Araneae","Araneomorphae","Entelegynae","Araneoidea","Theridiidae","Latrodectinae",,"Latrodectus","hesperus","iNat:164140190",48.943267,-123.51452,2023-05-27 20:42:15,,,,,4,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Quercus garryana",68632,"Quercus garryana","accepted","Oregon oak","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fagales",,,,"Fagaceae",,,"Quercus","garryana","iNat:164148488",48.943488,-123.509314,2023-05-27 16:56:00,,,"Jackson W.F. Chu",,,,,,,,"yes",,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Cytisus scoparius",48538,"Cytisus scoparius","accepted","Scotch Broom","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:164148493",48.943487,-123.509372,2023-05-27 16:58:00,,,"Jackson W.F. Chu",,,,,,,,"yes",,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Galium aparine",53059,"Galium aparine","accepted","catchweed bedstraw","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Gentianales",,,,"Rubiaceae","Rubioideae","Rubieae","Galium","aparine","iNat:164148510",48.94373,-123.50971,2023-05-27 17:07:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lysimachia latifolia",496537,"Lysimachia latifolia","accepted","Western Starflower","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Primulaceae","Myrsinoideae",,"Lysimachia","latifolia","iNat:164148513",48.943726,-123.50974,2023-05-27 17:08:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum","accepted","Cat's Tail Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Lembophyllaceae",,,"Pseudisothecium","stoloniferum","iNat:164148514",48.943745,-123.50975,2023-05-27 17:08:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Berberis nervosa",75756,"Berberis nervosa","accepted","Cascade Oregon-grape","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ranunculales",,,,"Berberidaceae","Berberidoideae","Berberideae","Berberis","nervosa","iNat:164148515",48.943752,-123.50982,2023-05-27 17:08:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lonicera hispidula",53416,"Lonicera hispidula","accepted","Pink Honeysuckle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Caprifolioideae",,"Lonicera","hispidula","iNat:164148518",48.943718,-123.50974,2023-05-27 17:11:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Vicia americana",53320,"Vicia americana","accepted","American vetch","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Vicia","americana","iNat:164148519",48.943764,-123.509766,2023-05-27 17:13:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Rosa gymnocarpa",53441,"Rosa gymnocarpa","accepted","Baldhip Rose","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Roseae","Rosa","gymnocarpa","iNat:164148520",48.943754,-123.50973,2023-05-27 17:14:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Vicia sativa",53324,"Vicia sativa","accepted","Common Vetch","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Vicia","sativa","iNat:164148523",48.94376,-123.509766,2023-05-27 17:15:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Lathyrus nevadensis",77640,"Lathyrus nevadensis","accepted","Sierra Nevada Peavine","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Fabeae","Lathyrus","nevadensis","iNat:164148524",48.943773,-123.509767,2023-05-27 17:15:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Anisocarpus madioides",53137,"Anisocarpus madioides","accepted","woodland madia","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Asteroideae","Madieae","Anisocarpus","madioides","iNat:164148525",48.943755,-123.50973,2023-05-27 17:14:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Osmorhiza berteroi",53166,"Osmorhiza berteroi","accepted","mountain sweet cicely","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Apiales",,,,"Apiaceae","Apioideae","Scandiceae","Osmorhiza","berteroi","iNat:164148526",48.943739,-123.509675,2023-05-27 17:16:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Corallorhiza maculata maculata",80614,"Corallorhiza maculata",,"Eastern spotted coralroot","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:164148527",48.943844,-123.50996,2023-05-27 17:18:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum","accepted","Cat's Tail Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Lembophyllaceae",,,"Pseudisothecium","stoloniferum","iNat:164148528",48.943775,-123.509895,2023-05-27 17:18:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Corallorhiza maculata maculata",80614,"Corallorhiza maculata",,"Eastern spotted coralroot","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:164148530",48.943848,-123.51,2023-05-27 17:19:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Corallorhiza maculata maculata",80614,"Corallorhiza maculata",,"Eastern spotted coralroot","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:164148531",48.943848,-123.51008,2023-05-27 17:19:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Castilleja hispida",128204,"Castilleja hispida","accepted","harsh indian paintbrush","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Lamiales",,,,"Orobanchaceae",,"Pedicularideae","Castilleja","hispida","iNat:164349962",48.939595,-123.501122,2023-05-28 17:27:40,,,"Joan Septembre",,8,,,,,,,,FALSE,"needs_id","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Heuchera micrantha",51274,"Heuchera micrantha","accepted","crevice alumroot","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Saxifragaceae",,"Heuchereae","Heuchera","micrantha","iNat:164350019",48.939608,-123.50142,2023-05-28 17:19:35,,,"Joan Septembre",,37,,,,,,,,FALSE,"needs_id","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Hypochaeris radicata",53104,"Hypochaeris radicata","accepted","Common Cat's-ear","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Cichorioideae","Cichorieae","Hypochaeris","radicata","iNat:164350195",48.93931,-123.501229,2023-05-28 17:15:21,,,"Joan Septembre",,76,,,,,,"yes",,FALSE,"research","Natural","WD","mx",,"Woodlands","Woodland",,"Woodland","species"
"Cerastium arvense",50851,"Cerastium arvense","accepted","field chickweed","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Caryophyllales",,,,"Caryophyllaceae",,"Alsineae","Cerastium","arvense","iNat:164350768",48.944478,-123.517503,2023-05-28 14:29:34,,,"Joan Septembre",,9,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Racomitrium elongatum",167681,"Racomitrium elongatum","accepted","Elongate Rock Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Grimmiales",,,,"Grimmiaceae",,,"Racomitrium","elongatum","iNat:164350861",48.94445,-123.517578,2023-05-28 14:29:14,,,"Joan Septembre",,6,,,,,,,,FALSE,"needs_id","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Hypochaeris radicata",53104,"Hypochaeris radicata","accepted","Common Cat's-ear","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Cichorioideae","Cichorieae","Hypochaeris","radicata","iNat:164350913",48.944458,-123.51757,2023-05-28 14:27:37,,,"Joan Septembre",,27,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Sanicula crassicaulis",53201,"Sanicula crassicaulis","accepted","Pacific Sanicle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Apiales",,,,"Apiaceae","Saniculoideae","Saniculeae","Sanicula","crassicaulis","iNat:164352907",48.944405,-123.517533,2023-05-28 14:25:22,,,"Joan Septembre",,18,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Cladonia portentosa",119666,"Cladonia portentosa","accepted","Reindeer Lichen","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Lecanorales",,,,"Cladoniaceae",,,"Cladonia","portentosa","iNat:164353057",48.944442,-123.517555,2023-05-28 14:27:07,,,"Joan Septembre",,73,,,,,,,,FALSE,"needs_id","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
"Quercus garryana",68632,"Quercus garryana","accepted","Oregon oak","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fagales",,,,"Fagaceae",,,"Quercus","garryana","iNat:164353447",48.944375,-123.517447,2023-05-28 14:23:54,,,"Joan Septembre",,4,,,,,,,,FALSE,"research","Natural","WD","mx","oak/arbutus/fir","Woodlands","Woodland",,"Woodland","species"
